a1	a2	a1_BL_ID	a2_BL_ID	totalCollabs	collaborated	distance	duration	a1_LAT	a1_LON	a2_LAT	a2_LON
18989	437259	8116	7516	1	1	1963	348	36.0076395804	-78.9267522097	36.0071644054	-78.9407479763
18989	439139	8116	7776	1	1	2057	363	36.0076395804	-78.9267522097	36.0044651833	-78.9419603348
18989	561807	8116	7516	7	1	1963	348	36.0076395804	-78.9267522097	36.0071644054	-78.9407479763
19107	65398	7548	7508	1	1	709	543	36.0074638311	-78.9365369081	36.0033368637	-78.9359146357
19107	98129	7548	8141	1	1	474	362	36.0074638311	-78.9365369081	36.009518555	-78.9416009188
19107	112380	7548	7508	1	1	709	543	36.0074638311	-78.9365369081	36.0033368637	-78.9359146357
19107	116706	7548	7593	1	1	433	324	36.0074638311	-78.9365369081	36.0114604043	-78.9365583658
19107	130909	7548	7508	1	1	709	543	36.0074638311	-78.9365369081	36.0033368637	-78.9359146357
19107	221119	7548	7508	3	1	709	543	36.0074638311	-78.9365369081	36.0033368637	-78.9359146357
19107	310560	7548	8141	4	1	474	362	36.0074638311	-78.9365369081	36.009518555	-78.9416009188
19107	312454	7548	8141	1	1	474	362	36.0074638311	-78.9365369081	36.009518555	-78.9416009188
19518	30575	7550	8141	1	1	736	554	36.0063268753	-78.9354586601	36.009518555	-78.9416009188
19518	54240	7550	7508	4	1	591	462	36.0063268753	-78.9354586601	36.0033368637	-78.9359146357
19518	60348	7550	7508	2	1	591	462	36.0063268753	-78.9354586601	36.0033368637	-78.9359146357
19518	61246	7550	7508	5	1	591	462	36.0063268753	-78.9354586601	36.0033368637	-78.9359146357
19518	65921	7550	7508	2	1	591	462	36.0063268753	-78.9354586601	36.0033368637	-78.9359146357
19518	96427	7550	7508	9	1	591	462	36.0063268753	-78.9354586601	36.0033368637	-78.9359146357
19518	96546	7550	7508	2	1	591	462	36.0063268753	-78.9354586601	36.0033368637	-78.9359146357
19518	99155	7550	7508	4	1	591	462	36.0063268753	-78.9354586601	36.0033368637	-78.9359146357
19518	105127	7550	7508	1	1	591	462	36.0063268753	-78.9354586601	36.0033368637	-78.9359146357
19518	111778	7550	7508	2	1	591	462	36.0063268753	-78.9354586601	36.0033368637	-78.9359146357
19518	116418	7550	7508	5	1	591	462	36.0063268753	-78.9354586601	36.0033368637	-78.9359146357
19518	117291	7550	7508	1	1	591	462	36.0063268753	-78.9354586601	36.0033368637	-78.9359146357
19518	117349	7550	8166	1	1	5210	398	36.0063268753	-78.9354586601	35.9908939	-78.909779191
19518	192944	7550	7534	1	1	487	361	36.0063268753	-78.9354586601	36.0072186493	-78.9392995834
19518	196665	7550	7508	1	1	591	462	36.0063268753	-78.9354586601	36.0033368637	-78.9359146357
19518	205271	7550	7501	9	1	591	462	36.0063268753	-78.9354586601	36.0038793271	-78.9372879267
19518	265196	7550	7508	2	1	591	462	36.0063268753	-78.9354586601	36.0033368637	-78.9359146357
19518	267475	7550	7508	2	1	591	462	36.0063268753	-78.9354586601	36.0033368637	-78.9359146357
19518	277938	7550	7508	4	1	591	462	36.0063268753	-78.9354586601	36.0033368637	-78.9359146357
19518	304085	7550	7508	3	1	591	462	36.0063268753	-78.9354586601	36.0033368637	-78.9359146357
19518	338536	7550	7508	5	1	591	462	36.0063268753	-78.9354586601	36.0033368637	-78.9359146357
19518	373752	7550	7534	2	1	487	361	36.0063268753	-78.9354586601	36.0072186493	-78.9392995834
19518	414195	7550	7534	2	1	487	361	36.0063268753	-78.9354586601	36.0072186493	-78.9392995834
19521	86790	8141	7508	1	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
19521	271465	8141	7516	1	1	440	336	36.009518555	-78.9416009188	36.0071644054	-78.9407479763
19521	296711	8141	7508	1	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
19521	518886	8141	7516	1	1	440	336	36.009518555	-78.9416009188	36.0071644054	-78.9407479763
19556	28821	8141	7548	2	1	474	362	36.009518555	-78.9416009188	36.0074638311	-78.9365369081
19556	50834	8141	7508	4	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
19556	97793	8141	7508	1	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
19556	107020	8141	7514	2	1	414	322	36.009518555	-78.9416009188	36.0076330712	-78.9432156086
19556	112330	8141	7507	2	1	1016	758	36.009518555	-78.9416009188	36.0030634608	-78.9369499683
19556	230796	8141	7508	4	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
19556	268393	8141	7549	1	1	440	317	36.009518555	-78.9416009188	36.0066783787	-78.9403939247
19556	271440	8141	7508	6	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
19556	311336	8141	7508	4	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
21426	50686	7516	8141	3	1	440	336	36.0071644054	-78.9407479763	36.009518555	-78.9416009188
21426	50834	7516	7508	2	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
21426	51205	7516	8116	3	1	1963	348	36.0071644054	-78.9407479763	36.0076395804	-78.9267522097
21426	82509	7516	7508	1	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
21426	96084	7516	7508	1	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
21426	96093	7516	8141	1	1	440	336	36.0071644054	-78.9407479763	36.009518555	-78.9416009188
21426	104047	7516	7508	1	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
21426	108354	7516	7530	1	1	20	12	36.0071644054	-78.9407479763	36.0062183863	-78.9401257038
21426	112690	7516	7530	1	1	20	12	36.0071644054	-78.9407479763	36.0062183863	-78.9401257038
21426	235753	7516	7507	2	1	1110	883	36.0071644054	-78.9407479763	36.0030634608	-78.9369499683
21426	265236	7516	7508	5	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
21426	281657	7516	8116	3	1	1963	348	36.0071644054	-78.9407479763	36.0076395804	-78.9267522097
21426	335434	7516	8141	1	1	440	336	36.0071644054	-78.9407479763	36.009518555	-78.9416009188
21426	398805	7516	7508	1	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
21426	411809	7516	8141	1	1	440	336	36.0071644054	-78.9407479763	36.009518555	-78.9416009188
21426	507759	7516	7507	5	1	1110	883	36.0071644054	-78.9407479763	36.0030634608	-78.9369499683
21426	544555	7516	7508	3	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
21813	45508	7508	8141	3	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
21813	62399	7508	7516	10	1	1110	883	36.0033368637	-78.9359146357	36.0071644054	-78.9407479763
21813	83945	7508	7516	2	1	1110	883	36.0033368637	-78.9359146357	36.0071644054	-78.9407479763
21813	117595	7508	7576	9	1	1110	883	36.0033368637	-78.9359146357	36.0066631903	-78.9396455884
21813	170637	7508	8141	13	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
21813	217498	7508	7516	2	1	1110	883	36.0033368637	-78.9359146357	36.0071644054	-78.9407479763
21813	301688	7508	8141	1	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
21813	303544	7508	8084	1	1	4816	493	36.0033368637	-78.9359146357	36.002196	-78.906105
21813	304094	7508	7516	5	1	1110	883	36.0033368637	-78.9359146357	36.0071644054	-78.9407479763
21813	398019	7508	7516	3	1	1110	883	36.0033368637	-78.9359146357	36.0071644054	-78.9407479763
21813	398588	7508	7548	1	1	709	543	36.0033368637	-78.9359146357	36.0074638311	-78.9365369081
21813	398770	7508	7548	1	1	709	543	36.0033368637	-78.9359146357	36.0074638311	-78.9365369081
21813	447372	7508	7548	1	1	709	543	36.0033368637	-78.9359146357	36.0074638311	-78.9365369081
22179	110490	7507	8141	1	1	1016	758	36.0030634608	-78.9369499683	36.009518555	-78.9416009188
22179	378427	7507	8141	1	1	1016	758	36.0030634608	-78.9369499683	36.009518555	-78.9416009188
22281	519917	7508	8141	1	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
23308	66629	7540	7508	2	1	1600	1218	36.0071861029	-78.9446398616	36.0033368637	-78.9359146357
23308	271440	7540	7508	2	1	1600	1218	36.0071861029	-78.9446398616	36.0033368637	-78.9359146357
23323	34978	7550	8166	1	1	5210	398	36.0063268753	-78.9354586601	35.9908939	-78.909779191
23323	36012	7550	7508	2	1	591	462	36.0063268753	-78.9354586601	36.0033368637	-78.9359146357
23323	50834	7550	7508	1	1	591	462	36.0063268753	-78.9354586601	36.0033368637	-78.9359146357
23323	61983	7550	7508	2	1	591	462	36.0063268753	-78.9354586601	36.0033368637	-78.9359146357
23323	76198	7550	7508	1	1	591	462	36.0063268753	-78.9354586601	36.0033368637	-78.9359146357
23323	78469	7550	7508	1	1	591	462	36.0063268753	-78.9354586601	36.0033368637	-78.9359146357
23323	96409	7550	7508	4	1	591	462	36.0063268753	-78.9354586601	36.0033368637	-78.9359146357
23323	97058	7550	7508	2	1	591	462	36.0063268753	-78.9354586601	36.0033368637	-78.9359146357
23323	98664	7550	7508	2	1	591	462	36.0063268753	-78.9354586601	36.0033368637	-78.9359146357
23323	113385	7550	7508	1	1	591	462	36.0063268753	-78.9354586601	36.0033368637	-78.9359146357
23323	193003	7550	7739	2	1	2648	402	36.0063268753	-78.9354586601	35.9991793007	-78.943027854
23323	194441	7550	8141	2	1	736	554	36.0063268753	-78.9354586601	36.009518555	-78.9416009188
23323	198905	7550	7508	2	1	591	462	36.0063268753	-78.9354586601	36.0033368637	-78.9359146357
23323	202046	7550	8141	2	1	736	554	36.0063268753	-78.9354586601	36.009518555	-78.9416009188
23323	205271	7550	7501	1	1	591	462	36.0063268753	-78.9354586601	36.0038793271	-78.9372879267
23323	212403	7550	7508	9	1	591	462	36.0063268753	-78.9354586601	36.0033368637	-78.9359146357
23323	225107	7550	7508	2	1	591	462	36.0063268753	-78.9354586601	36.0033368637	-78.9359146357
23323	230796	7550	7508	1	1	591	462	36.0063268753	-78.9354586601	36.0033368637	-78.9359146357
23323	265265	7550	7508	3	1	591	462	36.0063268753	-78.9354586601	36.0033368637	-78.9359146357
23323	272070	7550	7508	1	1	591	462	36.0063268753	-78.9354586601	36.0033368637	-78.9359146357
23323	327206	7550	7508	2	1	591	462	36.0063268753	-78.9354586601	36.0033368637	-78.9359146357
23323	327384	7550	7508	2	1	591	462	36.0063268753	-78.9354586601	36.0033368637	-78.9359146357
23323	333299	7550	7508	1	1	591	462	36.0063268753	-78.9354586601	36.0033368637	-78.9359146357
23323	399270	7550	7508	1	1	591	462	36.0063268753	-78.9354586601	36.0033368637	-78.9359146357
23323	436126	7550	7508	1	1	591	462	36.0063268753	-78.9354586601	36.0033368637	-78.9359146357
23323	453220	7550	7508	3	1	591	462	36.0063268753	-78.9354586601	36.0033368637	-78.9359146357
23323	495311	7550	7508	2	1	591	462	36.0063268753	-78.9354586601	36.0033368637	-78.9359146357
23323	538574	7550	7508	2	1	591	462	36.0063268753	-78.9354586601	36.0033368637	-78.9359146357
23323	541537	7550	8116	2	1	1094	836	36.0063268753	-78.9354586601	36.0076395804	-78.9267522097
23526	117045	8116	7735	2	1	3196	533	36.0076395804	-78.9267522097	36.0032934665	-78.9397501945
23526	337967	8116	7530	2	1	1982	351	36.0076395804	-78.9267522097	36.0062183863	-78.9401257038
23674	30575	7508	8141	1	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
23674	108354	7508	7530	1	1	1090	870	36.0033368637	-78.9359146357	36.0062183863	-78.9401257038
23674	112331	7508	7549	1	1	1110	883	36.0033368637	-78.9359146357	36.0066783787	-78.9403939247
23674	378427	7508	8141	1	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
23817	39826	8141	7516	1	1	440	336	36.009518555	-78.9416009188	36.0071644054	-78.9407479763
23817	51205	8141	8116	1	1	1519	1141	36.009518555	-78.9416009188	36.0076395804	-78.9267522097
23817	56154	8141	8116	9	1	1519	1141	36.009518555	-78.9416009188	36.0076395804	-78.9267522097
23817	71161	8141	7508	2	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
23817	79636	8141	7508	4	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
23817	95981	8141	7508	1	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
23817	96409	8141	7508	2	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
23817	101376	8141	8116	4	1	1519	1141	36.009518555	-78.9416009188	36.0076395804	-78.9267522097
23817	108012	8141	7508	6	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
23817	114381	8141	7548	1	1	474	362	36.009518555	-78.9416009188	36.0074638311	-78.9365369081
23817	116507	8141	7516	1	1	440	336	36.009518555	-78.9416009188	36.0071644054	-78.9407479763
23817	117400	8141	7508	6	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
23817	117469	8141	7508	4	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
23817	119360	8141	8116	8	1	1519	1141	36.009518555	-78.9416009188	36.0076395804	-78.9267522097
23817	130909	8141	7508	1	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
23817	136281	8141	7508	2	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
23817	206383	8141	8116	11	1	1519	1141	36.009518555	-78.9416009188	36.0076395804	-78.9267522097
23817	220730	8141	7540	1	1	584	403	36.009518555	-78.9416009188	36.0071861029	-78.9446398616
23817	231818	8141	8116	2	1	1519	1141	36.009518555	-78.9416009188	36.0076395804	-78.9267522097
23817	280308	8141	8116	1	1	1519	1141	36.009518555	-78.9416009188	36.0076395804	-78.9267522097
23817	281657	8141	8116	1	1	1519	1141	36.009518555	-78.9416009188	36.0076395804	-78.9267522097
23817	304031	8141	7548	1	1	474	362	36.009518555	-78.9416009188	36.0074638311	-78.9365369081
23817	313583	8141	7508	2	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
23817	327198	8141	8116	4	1	1519	1141	36.009518555	-78.9416009188	36.0076395804	-78.9267522097
23817	330178	8141	7508	8	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
23817	412901	8141	7516	1	1	440	336	36.009518555	-78.9416009188	36.0071644054	-78.9407479763
23817	417085	8141	7508	4	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
23817	418160	8141	8116	4	1	1519	1141	36.009518555	-78.9416009188	36.0076395804	-78.9267522097
23817	483473	8141	8166	2	1	4168	322	36.009518555	-78.9416009188	35.9908939	-78.909779191
23817	499834	8141	8116	1	1	1519	1141	36.009518555	-78.9416009188	36.0076395804	-78.9267522097
23817	595175	8141	7507	1	1	1016	758	36.009518555	-78.9416009188	36.0030634608	-78.9369499683
23817	655963	8141	8116	2	1	1519	1141	36.009518555	-78.9416009188	36.0076395804	-78.9267522097
24433	78823	8116	7508	1	1	1216	926	36.0076395804	-78.9267522097	36.0033368637	-78.9359146357
24433	115558	8116	7735	5	1	3196	533	36.0076395804	-78.9267522097	36.0032934665	-78.9397501945
24433	256542	8116	8141	1	1	1519	1141	36.0076395804	-78.9267522097	36.009518555	-78.9416009188
24707	95795	7738	8141	1	1	1048	772	36.0028464737	-78.9435267448	36.009518555	-78.9416009188
24707	114355	7738	7735	2	1	190	136	36.0028464737	-78.9435267448	36.0032934665	-78.9397501945
24707	116676	7738	7735	2	1	190	136	36.0028464737	-78.9435267448	36.0032934665	-78.9397501945
24707	117045	7738	7735	3	1	190	136	36.0028464737	-78.9435267448	36.0032934665	-78.9397501945
24707	293374	7738	7530	1	1	588	441	36.0028464737	-78.9435267448	36.0062183863	-78.9401257038
24781	28821	7508	7548	1	1	709	543	36.0033368637	-78.9359146357	36.0074638311	-78.9365369081
24781	30575	7508	8141	1	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
24781	99412	7508	7514	1	1	1431	1081	36.0033368637	-78.9359146357	36.0076330712	-78.9432156086
24781	107020	7508	7514	1	1	1431	1081	36.0033368637	-78.9359146357	36.0076330712	-78.9432156086
24781	114780	7508	7514	1	1	1431	1081	36.0033368637	-78.9359146357	36.0076330712	-78.9432156086
24781	204832	7508	7516	1	1	1110	883	36.0033368637	-78.9359146357	36.0071644054	-78.9407479763
24781	205291	7508	7549	1	1	1110	883	36.0033368637	-78.9359146357	36.0066783787	-78.9403939247
24781	379159	7508	7514	1	1	1431	1081	36.0033368637	-78.9359146357	36.0076330712	-78.9432156086
24781	383217	7508	7514	1	1	1431	1081	36.0033368637	-78.9359146357	36.0076330712	-78.9432156086
24781	451680	7508	7514	1	1	1431	1081	36.0033368637	-78.9359146357	36.0076330712	-78.9432156086
24974	99821	7507	7548	1	1	709	543	36.0030634608	-78.9369499683	36.0074638311	-78.9365369081
24974	426023	7507	7548	5	1	709	543	36.0030634608	-78.9369499683	36.0074638311	-78.9365369081
24974	510002	7507	7513	2	1	1005	812	36.0030634608	-78.9369499683	36.005697637	-78.9398145676
24974	519671	7507	7579	1	1	983	797	36.0030634608	-78.9369499683	36.0051595258	-78.9391493797
24974	520136	7507	7548	1	1	709	543	36.0030634608	-78.9369499683	36.0074638311	-78.9365369081
25143	55305	7747	7513	1	1	313	247	36.0040615939	-78.9403992891	36.005697637	-78.9398145676
25143	116841	7747	8141	2	1	858	690	36.0040615939	-78.9403992891	36.009518555	-78.9416009188
25143	512915	7747	8141	2	1	858	690	36.0040615939	-78.9403992891	36.009518555	-78.9416009188
25542	100049	7508	7735	3	1	1051	860	36.0033368637	-78.9359146357	36.0032934665	-78.9397501945
25542	147385	7508	7548	5	1	709	543	36.0033368637	-78.9359146357	36.0074638311	-78.9365369081
25542	194441	7508	8141	3	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
25542	198755	7508	7514	1	1	1431	1081	36.0033368637	-78.9359146357	36.0076330712	-78.9432156086
25542	264591	7508	7540	1	1	1600	1218	36.0033368637	-78.9359146357	36.0071861029	-78.9446398616
25542	278275	7508	7548	5	1	709	543	36.0033368637	-78.9359146357	36.0074638311	-78.9365369081
25542	279365	7508	8141	3	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
25542	308238	7508	8304	3	1	1753	279	36.0033368637	-78.9359146357	36.0079194767	-78.9234745502
25542	330383	7508	7548	3	1	709	543	36.0033368637	-78.9359146357	36.0074638311	-78.9365369081
25542	398588	7508	7548	2	1	709	543	36.0033368637	-78.9359146357	36.0074638311	-78.9365369081
25542	410606	7508	7516	1	1	1110	883	36.0033368637	-78.9359146357	36.0071644054	-78.9407479763
25542	439139	7508	7776	1	1	1016	819	36.0033368637	-78.9359146357	36.0044651833	-78.9419603348
25542	570074	7508	7735	1	1	1051	860	36.0033368637	-78.9359146357	36.0032934665	-78.9397501945
25542	656012	7508	7540	1	1	1600	1218	36.0033368637	-78.9359146357	36.0071861029	-78.9446398616
25934	71228	7512	7508	1	1	584	449	36.007220819	-78.9336401224	36.0033368637	-78.9359146357
25934	86790	7512	7508	3	1	584	449	36.007220819	-78.9336401224	36.0033368637	-78.9359146357
25934	97036	7512	7739	1	1	1337	998	36.007220819	-78.9336401224	35.9991793007	-78.943027854
25934	100857	7512	7508	3	1	584	449	36.007220819	-78.9336401224	36.0033368637	-78.9359146357
25934	195335	7512	7709	3	1	1055	794	36.007220819	-78.9336401224	36.0024710845	-78.9370062947
25934	290208	7512	7508	2	1	584	449	36.007220819	-78.9336401224	36.0033368637	-78.9359146357
25934	327666	7512	8166	1	1	4118	508	36.007220819	-78.9336401224	35.9908939	-78.909779191
25934	330537	7512	7508	1	1	584	449	36.007220819	-78.9336401224	36.0033368637	-78.9359146357
25934	331498	7512	7508	1	1	584	449	36.007220819	-78.9336401224	36.0033368637	-78.9359146357
25934	495760	7512	7508	1	1	584	449	36.007220819	-78.9336401224	36.0033368637	-78.9359146357
26454	98660	7534	7508	4	1	768	578	36.0072186493	-78.9392995834	36.0033368637	-78.9359146357
26454	115290	7534	8141	6	1	249	181	36.0072186493	-78.9392995834	36.009518555	-78.9416009188
26454	199110	7534	7507	1	1	768	578	36.0072186493	-78.9392995834	36.0030634608	-78.9369499683
26454	229326	7534	7548	8	1	264	201	36.0072186493	-78.9392995834	36.0074638311	-78.9365369081
26454	265251	7534	7548	1	1	264	201	36.0072186493	-78.9392995834	36.0074638311	-78.9365369081
26454	275014	7534	7735	1	1	1107	817	36.0072186493	-78.9392995834	36.0032934665	-78.9397501945
26454	282189	7534	7506	2	1	768	578	36.0072186493	-78.9392995834	36.0039964987	-78.9351046085
26454	284280	7534	7776	2	1	783	562	36.0072186493	-78.9392995834	36.0044651833	-78.9419603348
26454	312454	7534	8141	1	1	249	181	36.0072186493	-78.9392995834	36.009518555	-78.9416009188
26454	433360	7534	7735	8	1	1107	817	36.0072186493	-78.9392995834	36.0032934665	-78.9397501945
26454	487699	7534	7508	1	1	768	578	36.0072186493	-78.9392995834	36.0033368637	-78.9359146357
26454	508350	7534	7548	2	1	264	201	36.0072186493	-78.9392995834	36.0074638311	-78.9365369081
27306	115290	7534	8141	2	1	249	181	36.0072186493	-78.9392995834	36.009518555	-78.9416009188
27671	52720	7508	7516	1	1	1110	883	36.0033368637	-78.9359146357	36.0071644054	-78.9407479763
27671	88645	7508	7516	1	1	1110	883	36.0033368637	-78.9359146357	36.0071644054	-78.9407479763
